current_x,current_y,current_z,goal_x,goal_y,goal_z,nearest_obstacle_distance,target_dx,target_dy,target_dz
0.4,0.4,-0.5,4.6,1.6,-1.0,1.151782106327635,0.9761912424865037,0.1367630528631457,-0.1683642642136651
0.7380517688675586,0.4473605887083678,-0.5583039827181213,4.6,1.6,-1.0,0.8293938517458956,0.9447194117511418,0.3174750260783259,0.08194413265843296
1.160228787169784,0.5892340997508987,-0.5216847186670379,4.6,1.6,-1.0,0.39829314238583957,0.916436311054344,0.15300330258440104,-0.36977625286025584
1.476972487573594,0.6421159330545478,-0.649488797618976,4.6,1.6,-1.0,0.1416897872518702,0.6871987366806099,0.03534132999447501,-0.7256093209839544
1.5903662446061284,0.6479475592969905,-0.7692206344987025,4.6,1.6,-1.0,0.08872819437454088,0.9844067720567627,0.17446897218712518,0.02244738008661368
1.9817038895219818,0.7173053477891873,-0.7602969810792196,4.6,1.6,-1.0,0.11909065105612948,0.8456526944679718,0.40554148668446305,-0.34699801572460726
2.186789533746929,0.8156562873660445,-0.844450099806561,4.6,1.6,-1.0,0.24052536398644675,0.9161552862835358,0.31906280369827167,0.24260754050715397
2.4263824921649126,0.8990976015228529,-0.7810033684119114,4.6,1.6,-1.0,0.30718769769082865,0.956232321904466,0.1757674027142329,-0.23393496251797408
2.6916645452560055,0.947859744770275,-0.8459026044291145,4.6,1.6,-1.0,0.0956073883660058,0.6870248274134636,0.10436947100055284,-0.7190993672925637
2.8500546362988466,0.9719215972015876,-1.0116873180371027,4.6,1.6,-1.0,0.010523698161885198,0.9043587652333586,0.41155868424259967,0.11293658915557589
3.1236209188503494,1.0964170780089015,-0.9775242800403791,4.6,1.6,-1.0,0.11524526645648858,0.9715193325428844,0.09104771137372854,-0.21877042932954752
3.5486093254760105,1.1362456439339403,-1.0732247906356966,4.6,1.6,-1.0,0.10436744034209211,0.9462084631515143,-0.2927823909367137,-0.13772441983116446
3.712676195949855,1.0854789339735957,-1.097105378719072,4.6,1.6,-1.0,0.06641836303764187,0.8815070527976931,0.13069450439447589,0.4537226712310145
3.9885611144858624,1.126382342044511,-0.9551039712507692,4.6,1.6,-1.0,0.07229793354939407,0.6378040007203306,0.7433322100325345,-0.20165138777922767
4.216108389944282,1.3915785762518227,-1.0270464862393083,4.6,1.6,-1.0,0.15619359985464637,0.8771514882307869,0.476220780113844,0.06179834368555103
0.4,0.4,-0.5,4.6,1.6,-1.0,1.151782106327635,0.9624753398137845,0.14519673459960664,-0.2292577774295811
0.78890321506217,0.45866901162708307,-0.5926351907755076,4.6,1.6,-1.0,0.7797813880687137,0.888061576673137,0.3427548507703959,-0.3063751757407664
1.1209353716946369,0.5868196210970631,-0.707184016005562,4.6,1.6,-1.0,0.4313605761249373,0.9883482937407297,0.15031655566098992,-0.02392871400649024
1.3351083949840248,0.6193929066283346,-0.7123693186510498,4.6,1.6,-1.0,0.24726430083589201,0.8967446087480836,0.10088735299823023,-0.43089540341741495
1.729041371847992,0.6637119411748622,-0.9016583395487571,4.6,1.6,-1.0,0.05753971586643347,0.945680382432263,0.3166750385722656,0.07352233829267801
2.049693631215248,0.7710870844999731,-0.8767290882652775,4.6,1.6,-1.0,0.13795545049111202,0.9093649570562851,0.3833569162237281,0.1615328129559262
2.426718592902632,0.93002781069611,-0.8097571842531528,4.6,1.6,-1.0,0.31770896498042145,0.8523503961615024,0.4999896994971247,-0.15332678357059756
